created_at_dt,id_x_atypical,diff_num_atypical,id_x_typical,diff_num_typical,id_x,diff_num,atypical_bot_pct,typical_bot_pct,human_pct
2019-11-30 05:00:00+00:00,0.0,0.0,6.0,2.0,6,-4.0,0.0,0.5,0.5
2019-11-30 05:05:00+00:00,0.0,0.0,8.0,2.0,6,0.0,0.0,0.5714285714285714,0.42857142857142855
2019-11-30 05:10:00+00:00,0.0,0.0,6.0,-2.0,10,4.0,0.0,0.375,0.625
2019-11-30 05:15:00+00:00,0.0,0.0,3.0,-3.0,7,-3.0,0.0,0.3,0.7
2019-11-30 05:20:00+00:00,0.0,0.0,3.0,0.0,4,-3.0,0.0,0.42857142857142855,0.5714285714285714
2019-11-30 05:25:00+00:00,0.0,0.0,4.0,1.0,8,4.0,0.0,0.3333333333333333,0.6666666666666666
2019-11-30 05:30:00+00:00,0.0,0.0,4.0,0.0,5,-3.0,0.0,0.4444444444444444,0.5555555555555556
2019-11-30 05:35:00+00:00,0.0,0.0,4.0,0.0,11,6.0,0.0,0.26666666666666666,0.7333333333333333
2019-11-30 05:40:00+00:00,0.0,0.0,3.0,-1.0,11,0.0,0.0,0.21428571428571427,0.7857142857142857
2019-11-30 05:45:00+00:00,0.0,0.0,4.0,1.0,9,-2.0,0.0,0.3076923076923077,0.6923076923076923
2019-11-30 05:50:00+00:00,0.0,0.0,3.0,-1.0,12,3.0,0.0,0.2,0.8
2019-11-30 05:55:00+00:00,2.0,2.0,5.0,2.0,9,-3.0,0.125,0.3125,0.5625
2019-11-29 17:10:00+00:00,0.0,0.0,1.0,-3.0,2,0.0,0.0,0.3333333333333333,0.6666666666666666
2019-11-29 17:15:00+00:00,0.0,0.0,1.0,0.0,2,0.0,0.0,0.3333333333333333,0.6666666666666666
2019-11-29 17:20:00+00:00,0.0,0.0,3.0,2.0,6,4.0,0.0,0.3333333333333333,0.6666666666666666
2019-11-29 17:25:00+00:00,0.0,0.0,1.0,-2.0,0,-6.0,0.0,1.0,0.0
2019-11-29 17:30:00+00:00,0.0,0.0,2.0,1.0,1,1.0,0.0,0.6666666666666666,0.3333333333333333
2019-11-29 17:05:00+00:00,0.0,0.0,0.0,0.0,2,-1.0,0.0,0.0,1.0
